1838,2853,0:0
1838,2857,0:1
1838,2858,0:2
1838,2860,0:3
1838,2863,0:4
1838,2866,0:5
1838,2868,0:6
1838,2841,1:0
1838,2854,1:1
1838,2859,1:2
1838,2861,1:3
1838,2864,1:4
1838,2867,1:5
1838,2842,2:0
1838,2843,2:1
1838,2855,2:2
1838,2862,2:3
1838,2865,2:4
1838,2844,3:0
1838,2845,3:1
1838,2846,3:2
1838,2856,3:3
1838,2847,4:0
1838,2848,4:1
1838,2849,4:2
1838,2850,5:0
1838,2851,5:1
1838,2852,6:0
1838,2869,C
1839,1970,1
1839,1972,2
1839,1971,X
1840,1976,1
1840,1977,2
1841,1982,Over
1841,1983,Under
1842,2957,0:6
1842,2956,1:6
1842,2955,2:6
1842,2954,3:6
1842,2953,4:6
1842,2952,5:7
1842,2944,6:0
1842,2945,6:1
1842,2946,6:2
1842,2947,6:3
1842,2948,6:4
1842,2951,6:7
1842,2949,7:5
1842,2950,7:6
1843,2967,No
1843,2966,Yes
1844,2981,Over
1844,2982,Under
1845,2983,Over
1845,2984,Under
1846,2978,1
1846,2980,2
1846,2979,X
1847,2963,No
1847,2962,Yes
1848,2958,1/1
1848,2959,1/2
1848,2960,2/1
1848,2961,2/2
1849,2969,No
1849,2968,Yes
1850,2971,No
1850,2970,Yes
1851,2972,1
1851,2973,2
1852,2965,No
1852,2964,Yes
1853,2932,1
1853,2933,2
1854,2936,1
1854,2937,2
1855,2940,1
1855,2941,2
1856,2974,1
1856,2975,2
1857,2934,Over
1857,2935,Under
1858,2938,Over
1858,2939,Under
1859,2942,Over
1859,2943,Under
1860,2976,Over
1860,2977,Under
1861,2985,1
1861,2987,2
1861,2986,X
1862,2988,1
1862,2989,2
1863,2990,Over
1863,2991,Under
1864,2992,1
1864,2993,2
1865,2994,Over
1865,2995,Under
1866,2996,1
1866,2997,2
1867,2998,Over
1867,2999,Under
1868,3001,Even
1868,3000,Odd
1869,3002,1
1869,3004,2
1869,3003,X
1870,3005,Player 1
1870,3006,Player 2
1871,3007,Over
1871,3008,Under
1872,3009,1
1872,3010,2
1873,3011,1
1873,3012,2
1874,3013,2 sets
1874,3014,3 sets
1875,3018,0.5:1.5
1875,3020,0:2
1875,3017,1.5:0.5
1875,3019,1:2
1875,3015,2:0
1875,3016,2:1
1876,3021,1
1876,3022,2
1877,3023,0:0
1877,3024,0:1
1877,3025,0:2
1877,3026,0:3
1877,3027,0:4
1877,3028,1:0
1877,3029,1:1
1877,3030,1:2
1877,3031,1:3
1877,3032,1:4
1877,3033,2:0
1877,3034,2:1
1877,3035,2:2
1877,3036,2:3
1877,3037,2:4
1877,3038,3:0
1877,3039,3:1
1877,3040,3:2
1877,3041,3:3
1877,3042,3:4
1877,3043,4:0
1877,3044,4:1
1877,3045,4:2
1877,3046,4:3
1877,3047,4:4
1877,3048,other
1878,3078,1
1878,3079,2
1879,3083,Even
1879,3082,Odd
1880,3080,Over
1880,3081,Under
1881,3051,1
1881,3052,2
1882,3070,0:2
1882,3071,1:2
1882,3068,2:0
1882,3069,2:1
1883,3075,0:3
1883,3076,1:3
1883,3077,2:3
1883,3072,3:0
1883,3073,3:1
1883,3074,3:2
1884,3084,0 sets
1884,3085,1 set
1884,3086,2 sets
1884,3087,3 sets
1885,3049,Over
1885,3050,Under
1886,3063,2 sets
1886,3064,3 sets
1887,3065,3 sets
1887,3066,4 sets
1887,3067,5 sets
1888,3061,1
1888,3062,2
1889,3053,1
1889,3054,2
1890,3059,1
1890,3060,2
1891,3055,1
1891,3056,2
1892,3057,1
1892,3058,2
1893,3088,0
1893,3089,1
1893,3090,2
1893,3091,3
1893,3092,4
1893,3093,5+
1894,3094,No / No
1894,3097,No / Yes
1894,3095,Yes / No
1894,3096,Yes / Yes
1895,3098,1
1895,3099,2
1896,3105,Over and away
1896,3104,Over and draw
1896,3103,Over and home
1896,3102,Under and away
1896,3101,Under and draw
1896,3100,Under and home
1897,3111,Away / No
1897,3110,Away / Yes
1897,3109,Draw / No
1897,3108,Draw / Yes
1897,3107,Home / No
1897,3106,Home / Yes
1898,3117,DrawAway / Over
1898,3114,DrawAway / Under
1898,3116,HomeAway / Over
1898,3113,HomeAway / Under
1898,3115,HomeDraw / Over
1898,3112,HomeDraw / Under
1899,3123,DrawAway / No
1899,3122,DrawAway / Yes
1899,3121,HomeAway / No
1899,3120,HomeAway / Yes
1899,3119,HomeDraw / No
1899,3118,HomeDraw / Yes
1900,3129,DrawAway / No
1900,3128,DrawAway / Yes
1900,3127,HomeAway / No
1900,3126,HomeAway / Yes
1900,3125,HomeDraw / No
1900,3124,HomeDraw / Yes
1901,3135,DrawAway / No
1901,3134,DrawAway / Yes
1901,3133,HomeAway / No
1901,3132,HomeAway / Yes
1901,3131,HomeDraw / No
1901,3130,HomeDraw / Yes
1902,3137,"0:1, 0:2 or 0:3"
1902,3139,"0:4, 0:5 or 0:6"
1902,3136,"1:0, 2:0 or 3:0"
1902,3141,"1:2, 1:3 or 1:4"
1902,3140,"2:1, 3:1 or 4:1"
1902,3143,"2:3, 2:4, 3:4 or 1:5"
1902,3142,"3:2, 4:2, 4:3 or 5:1"
1902,3138,"4:0, 5:0 or 6:0"
1902,3145,Other awaywin
1902,3144,Other homewin
1902,3501,X
1903,3146,1-2
1903,3147,1-3
1903,3148,1-4
1903,3149,1-5
1903,3150,1-6
1903,3151,2-3
1903,3152,2-4
1903,3153,2-5
1903,3154,2-6
1903,3155,3-4
1903,3156,3-5
1903,3157,3-6
1903,3158,4-5
1903,3159,4-6
1903,3160,5-6
1903,3161,7+
1904,3162,1-2
1904,3163,1-3
1904,3164,2-3
1904,3165,4+
1905,3166,1-2
1905,3167,1-3
1905,3168,2-3
1905,3169,4+
1906,3170,1-2
1906,3171,1-3
1906,3172,2-3
1906,3173,4+
1907,3174,1-2
1907,3175,1-3
1907,3176,2-3
1907,3177,4+
1908,3183,DrawAway / No
1908,3182,DrawAway / Yes
1908,3181,HomeAway / No
1908,3180,HomeAway / Yes
1908,3179,HomeDraw / No
1908,3178,HomeDraw / Yes
1909,3189,DrawAway / No
1909,3188,DrawAway / Yes
1909,3187,HomeAway / No
1909,3186,HomeAway / Yes
1909,3185,HomeDraw / No
1909,3184,HomeDraw / Yes
1910,3190,1
1910,3192,2
1910,3191,X
1911,3193,1
1911,3194,2
1912,3195,1
1912,3196,2
1914,3197,1
1914,3198,2
1916,3200,12
1916,3199,1X
1916,3201,X2
1917,3202,1
1917,3203,2
1918,3204,Over
1918,3205,Under
1919,3206,Over
1919,3207,Under
1920,3208,1
1920,3210,2
1920,3209,X
1921,3216,Over and away
1921,3215,Over and draw
1921,3214,Over and home
1921,3213,Under and away
1921,3212,Under and draw
1921,3211,Under and home
1922,3218,12
1922,3217,1X
1922,3219,X2
1923,3220,1
1923,3221,2
1924,3222,Over
1924,3223,Under
1925,3224,Over
1925,3225,Under
1926,3226,Over
1926,3227,Under
1927,3228,Over
1927,3229,Under
1928,3230,1
1928,3232,2
1928,3231,X
1929,3233,0 to 27
1929,3234,28 to 34
1929,3235,35 to 41
1929,3236,42 to 48
1929,3237,49 to 55
1929,3238,56 to 62
1929,3239,63 plus
1930,3246,AT > 14
1930,3244,AT 1-7
1930,3245,AT 8-14
1930,3241,HT > 14
1930,3243,HT 1-7
1930,3242,HT 8-14
1930,3240,X
1931,3247,1
1931,3249,2
1931,3248,X
1932,3250,1
1932,3252,2
1932,3251,X
1933,3253,1
1933,3254,2
1934,3255,1
1934,3256,2
1935,3258,12
1935,3257,1X
1935,3259,X2
1936,3260,Over
1936,3261,Under
1937,3262,Over
1937,3263,Under
1938,3264,Over
1938,3265,Under
1939,3267,Even
1939,3266,Odd
1940,3268,1
1940,3270,2
1940,3269,X
1941,3271,1
1941,3273,2
1941,3272,X
1942,3274,1
1942,3275,2
1943,3276,1
1943,3277,2
1944,3279,12
1944,3278,1X
1944,3280,X2
1945,3281,Over
1945,3282,Under
1946,3283,Over
1946,3284,Under
1947,3285,Over
1947,3286,Under
1948,3288,Even
1948,3287,Odd
1949,3294,Away Drop goal
1949,3293,Away Penalty
1949,3292,Away Try
1949,3291,Home Drop Goal
1949,3290,Home Penalty
1949,3289,Home Try
1950,3297,0 to 6
1950,3299,14 to 20
1950,3300,21 to 27
1950,3295,28 to 34
1950,3296,35 to 41
1950,3301,42 plus
1950,3298,7 to 13
1951,3302,1
1951,3303,2
1952,3306,1
1952,3307,2
1953,3308,1
1953,3309,2
1954,3318,2 sets
1954,3319,3 sets
1955,3304,Over
1955,3305,Under
1956,3310,1
1956,3311,2
1957,3320,3 sets
1957,3321,4 sets
1957,3322,5 sets
1958,3325,0:2
1958,3326,1:2
1958,3323,2:0
1958,3324,2:1
1959,3330,0:3
1959,3331,1:3
1959,3332,2:3
1959,3327,3:0
1959,3328,3:1
1959,3329,3:2
1960,3333,1
1960,3334,2
1961,3335,Over
1961,3336,Under
1962,3338,Even
1962,3337,Odd
1963,3312,1
1963,3313,2
1964,3314,1
1964,3315,2
1965,3316,1
1965,3317,2
1966,3339,0 sets
1966,3340,1 set
1966,3341,2 sets
1966,3342,3 sets
1967,3343,0 sets
1967,3344,1 set
1967,3345,2 sets
1967,3346,3 sets
1967,3347,4 sets
1967,3348,5 sets
1968,3349,1
1968,3350,2
1969,3351,Over
1969,3352,Under
1970,3353,1
1970,3354,2
1971,3355,1
1971,3357,2
1971,3356,X
1972,3358,1
1972,3359,2
1973,3362,0:2
1973,3363,1:2
1973,3360,2:0
1973,3361,2:1
1974,3367,0:3
1974,3368,1:3
1974,3369,2:3
1974,3364,3:0
1974,3365,3:1
1974,3366,3:2
1975,3370,1
1975,3371,2
1976,3372,Over
1976,3373,Under
1977,3374,1
1977,3375,2
1978,3376,1
1978,3378,2
1978,3377,X
1979,3379,1
1979,3380,2
1980,3381,1
1980,3382,2
1981,3383,1
1981,3384,2
1982,3387,0:2
1982,3386,1:1
1982,3385,2:0
1983,3388,1
1983,3389,2
1984,3391,No
1984,3390,Yes
1985,3392,1
1985,3393,2
1986,3394,Over
1986,3395,Under
1987,3396,1
1987,3397,2
1988,3398,1
1988,3400,2
1988,3399,X
1989,3401,1
1989,3402,2
1990,3405,0:2
1990,3406,1:2
1990,3403,2:0
1990,3404,2:1
1991,3410,0:3
1991,3411,1:3
1991,3412,2:3
1991,3407,3:0
1991,3408,3:1
1991,3409,3:2
1992,3413,1
1992,3414,2
1993,3415,1
1993,3416,2
1994,3419,0:2
1994,3418,1:1
1994,3417,2:0
1995,3420,1
1995,3421,2
1996,3422,1
1996,3423,2
1997,3424,1
1997,3425,2
1998,3426,1
1998,3427,2
1999,3428,1
1999,3430,2
1999,3429,X
2005,3477,1
2005,3478,2
2006,3490,No
2006,3489,Yes
2007,3492,No
2007,3491,Yes
2008,3494,No
2008,3493,Yes
2009,3479,1
2009,3480,2
2010,3481,Over
2010,3482,Under
2011,3483,Over
2011,3484,Under
2012,3485,Over
2012,3486,Under
2013,3487,Over
2013,3488,Under
2014,3495,Over
2014,3496,Under
2015,3497,Over
2015,3498,Under
2016,3499,Over
2016,3500,Under
2017,3502,<PLAYER ID>
2017,3503,other
2018,3505,1
2018,3507,2
2018,3508,other
2018,3506,X
2019,3509,1
2019,3511,2
2019,3512,other
2019,3510,X
2020,3513,1
2020,3515,2
2020,3514,X
2025,3504,Custom Bet
